DiscussionCount ,AverageRating ,FeedbackCount ,TotalCourseCount ,AverageQuizScore ,TotalTimeSpent ,EngagementLevelScore ,EngagementLevel
           2.67 ,         0.35 ,         7.2  ,               1 ,               3 ,           197 , 22.711500000000004  ,              0
          13.45 ,         3.6  ,        30.14 ,               2 ,              41 ,           118 , 32.068              ,              0
           0.53 ,         0.24 ,         3.1  ,               1 ,              12 ,           301 , 34.086              ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           1.03 ,         0.79 ,         2.82 ,               1 ,               6 ,           226 , 25.2675             ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           2.79 ,         1.18 ,         9.5  ,               1 ,              13 ,           300 , 36.203              ,              0
           0.99 ,         0.19 ,         1.61 ,               1 ,              15 ,           263 , 30.817500000000003  ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
          14.08 ,         3.87 ,        31.1  ,               2 ,              58 ,           188 , 43.703500000000005  ,              0
          14.55 ,         3.51 ,        31.38 ,               2 ,              50 ,            85 , 31.4635             ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
          12.67 ,         3.23 ,        30.41 ,               3 ,              48 ,            58 , 27.8235             ,              0
           0.34 ,         1.8  ,         8.52 ,               1 ,               9 ,           183 , 22.972              ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
          11.83 ,         3.46 ,        30.41 ,               3 ,              45 ,           133 , 34.463              ,              0
           0.41 ,         1.68 ,         1.83 ,               1 ,               5 ,           259 , 28.218000000000004  ,              0
           2.34 ,         1.04 ,         8.97 ,               1 ,              12 ,           316 , 37.322              ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           1.4  ,         0.32 ,         6.55 ,               1 ,              19 ,           122 , 18.82               ,              0
           1.28 ,         1.3  ,         9.1  ,               1 ,              10 ,            75 , 12.601              ,              0
